"data.identification.country_registered","company_number","data.country_of_residence","data.name","data.address.country","data.identification.registration_number","CompanyName","CountryOfOrigin","IncorporationDate","SICCode.SicText_1","tender_id","tender_year","bid_price","lot_status","buyer_name","buyer_mainActivities","buyer_buyerType","new_data.identification.country_registered","secret","age"
"United States (Delaware)","04045527",NA,"Laboratory Corporation Of America Holdings","United States","0000920148","ORCHID CELLMARK LTD","United Kingdom","28/07/2000","71200 - Technical testing and analysis","891004a6-afbd-473e-ad41-4aa18098e5f4",2017,2639512,"AWARDED","Department for Work and Pensions","SOCIAL_PROTECTION,OTHER,HEALTH,EDUCATION,GENERAL_PUBLIC_SERVICES","NATIONAL_AUTHORITY","Delaware, USA",1,20
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","8c7d828c-f990-44ad-9b64-33eee2513680",2013,291511,"AWARDED","Aberdeen Sports Village Limited","RECREATION_CULTURE_AND_RELIGION","OTHER","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","3fa26b14-daed-4d45-8ead-7b430e4f39dd",2012,NA,"AWARDED","Glasgow City Council","GENERAL_PUBLIC_SERVICES,OTHER,RECREATION_CULTURE_AND_RELIGION","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","012b06a4-2b8d-4df5-ba22-5aece4eb6e76",2010,188499.17,"AWARDED","Nottingham Trent University","EDUCATION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","75e7ed66-164c-4f49-93aa-e3c08ec5cb15",2014,NA,"AWARDED","The University of Nottingham","EDUCATION,ENVIRONMENT","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","8180a9b8-40f0-4371-9ad8-5c884ff002b4",2012,NA,"AWARDED","North Ayrshire Leisure Limited","RECREATION_CULTURE_AND_RELIGION","OTHER","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","75e7ed66-164c-4f49-93aa-e3c08ec5cb15",2014,NA,"AWARDED","The University of Nottingham","EDUCATION,ENVIRONMENT","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","1c49ab79-df62-479a-9869-7a56d52450d5",2013,291503,"AWARDED","Prifysgol Bangor / Bangor University","EDUCATION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","dceafb66-c294-4613-96f5-27650a78d6b2",2016,NA,"AWARDED","Rochdale Metropolitan Borough Council","GENERAL_PUBLIC_SERVICES,HEALTH,SOCIAL_PROTECTION,RECREATION_CULTURE_AND_RELIGION,ENVIRONMENT,OTHER","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","071cd9c8-7911-49ed-8965-ef4ad2b11079",2010,1748577.82,"AWARDED","Leeds City Council","GENERAL_PUBLIC_SERVICES,EDUCATION,RECREATION_CULTURE_AND_RELIGION,OTHER,ENVIRONMENT,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,HEALTH,ECONOMIC_AND_FINANCIAL_AFFAIRS","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","0f42c549-a8a4-48d0-b6b3-9685d4d7d144",2012,NA,"AWARDED","University of Strathclyde","EDUCATION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","75e7ed66-164c-4f49-93aa-e3c08ec5cb15",2014,NA,"AWARDED","The University of Nottingham","EDUCATION,ENVIRONMENT","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","6610b617-d40d-4504-9778-dc9cfc9f89a4",2009,278003.01,"AWARDED","Wakefield Council","GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","849e3ce7-84f8-4cbd-805a-77ce48850d20",2009,563571.37,"AWARDED","Newark and Sherwood District Council","GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","7fd68526-dc17-4a0c-9dda-30cc161d5490",2018,27968,"AWARDED","UNIVERSITY OF NOTTINGHAM (THE)","","","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","8bf7d52f-ab73-4f06-a9a5-6348e560c4d1",2010,NA,"AWARDED","Eastern Shires Purchasing Organisation (see www.espo.org)","OTHER,GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","9484629e-4f48-4858-8293-9119b4045094",2009,NA,"AWARDED","APUC Limited","EDUCATION,GENERAL_PUBLIC_SERVICES,HEALTH,ECONOMIC_AND_FINANCIAL_AFFAIRS,HOUSING_AND_COMMUNITY_AMENITIES,PUBLIC_ORDER_AND_SAFETY,RECREATION_CULTURE_AND_RELIGION,SOCIAL_PROTECTION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","184926cd-eda0-41c1-9aac-4c715eb220fd",2011,NA,"AWARDED","Eastern Shires Purchasing Organisation (see www.espo.org) for itself and on behalf of the 'Pro 5' Group of Professional Buying Organisations (see http://www.espo.org/index.asp?CMD=PRO)","OTHER,PUBLIC_ORDER_AND_SAFETY,ENVIRONMENT","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","c0a5f4ff-9034-4b3d-838c-ae278cbd1ee6",2015,NA,"AWARDED","South Lanarkshire Council on behalf of South Lanarkshire Leisure and Culture","RECREATION_CULTURE_AND_RELIGION,GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","75e7ed66-164c-4f49-93aa-e3c08ec5cb15",2014,NA,"AWARDED","The University of Nottingham","EDUCATION,ENVIRONMENT","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","75e7ed66-164c-4f49-93aa-e3c08ec5cb15",2014,NA,"AWARDED","The University of Nottingham","EDUCATION,ENVIRONMENT","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","9bc05fa8-89f4-45d3-9d6f-59e893f731d5",2013,242540,"AWARDED","University of Sussex","EDUCATION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","474dc72f-0733-4120-8077-3a054ad594df",2010,1748577.82,"AWARDED","Leeds City Council","GENERAL_PUBLIC_SERVICES,EDUCATION,RECREATION_CULTURE_AND_RELIGION,OTHER,ENVIRONMENT,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,HEALTH,ECONOMIC_AND_FINANCIAL_AFFAIRS","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","265bd961-2cc3-4523-9461-014e4ee50993",2016,100179.8,"AWARDED","The University Of Nottingham","","","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","dceafb66-c294-4613-96f5-27650a78d6b2",2016,NA,"AWARDED","Rochdale Metropolitan Borough Council","GENERAL_PUBLIC_SERVICES,HEALTH,SOCIAL_PROTECTION,RECREATION_CULTURE_AND_RELIGION,ENVIRONMENT,OTHER","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","24188fff-6baf-49d4-ba68-7d14f60348ae",2015,77937,"AWARDED","The University Of Nottingham","","","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","39656375-ccc8-4624-974d-99598a2dcecf",2019,NA,"AWARDED","Fenland District Council","","","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","cd867f42-9bee-45b4-b0c8-5bdad53124f3",2014,NA,"AWARDED","University of Glasgow","EDUCATION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","a26321a6-df15-4939-91dc-898dd0745c09",2009,280861.26,"AWARDED","Blackpool Council","GENERAL_PUBLIC_SERVICES,EDUCATION,HEALTH,HOUSING_AND_COMMUNITY_AMENITIES","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","827aeeb6-ae8c-4310-b244-975699fa5b26",2013,NA,"AWARDED","APUC Limited","EDUCATION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","3564a32c-c13c-4144-851d-292155eac079",2019,6362.42,"AWARDED","Sheffield City Council","","","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","5111b840-9e64-4e1c-810c-bfc3fd0eac81",2009,263766.36,"AWARDED","University of Bradford","EDUCATION,OTHER","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","dceafb66-c294-4613-96f5-27650a78d6b2",2016,NA,"AWARDED","Rochdale Metropolitan Borough Council","GENERAL_PUBLIC_SERVICES,HEALTH,SOCIAL_PROTECTION,RECREATION_CULTURE_AND_RELIGION,ENVIRONMENT,OTHER","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","34c7f856-ec55-43d4-b1a4-2d610c566ac1",2011,376660,"AWARDED","University of Sheffield","EDUCATION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","5006963b-458b-458a-9e57-c2aeb325cf70",2017,92000,"AWARDED","Colchester Borough Council","","","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","d6617a90-78fb-4b68-ab00-34b87e02ff5d",2015,NA,"AWARDED","ESPO","OTHER,GENERAL_PUBLIC_SERVICES,HEALTH","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","4594c87c-a29f-498c-a37b-6472d59c0c70",2012,177365,"AWARDED","Colchester Borough Council","GENERAL_PUBLIC_SERVICES,HOUSING_AND_COMMUNITY_AMENITIES,OTHER,ECONOMIC_AND_FINANCIAL_AFFAIRS,RECREATION_CULTURE_AND_RELIGION,ENVIRONMENT","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","dceafb66-c294-4613-96f5-27650a78d6b2",2016,NA,"AWARDED","Rochdale Metropolitan Borough Council","GENERAL_PUBLIC_SERVICES,HEALTH,SOCIAL_PROTECTION,RECREATION_CULTURE_AND_RELIGION,ENVIRONMENT,OTHER","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","75e7ed66-164c-4f49-93aa-e3c08ec5cb15",2014,NA,"AWARDED","The University of Nottingham","EDUCATION,ENVIRONMENT","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","ded1247a-340a-4f23-b855-66282e2739e6",2010,NA,"AWARDED","University of Brighton","EDUCATION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","34c7f856-ec55-43d4-b1a4-2d610c566ac1",2011,67748,"AWARDED","University of Sheffield","EDUCATION","PUBLIC_BODY","Delaware, USA",1,28
"United States (Delaware)","02747223",NA,"Brunswick Corporation","United States","0016418","LIFE FITNESS (UK) LIMITED","United Kingdom","14/09/1992","46690 - Wholesale of other machinery and equipment","b1c2daea-14cc-4c92-9338-ff6c0d0be37e",2012,NA,"AWARDED","Burnley Borough Council","GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Delaware, USA",1,28
"United States Of America/Delaware","03026300",NA,"Deere & Company","United States","522909","WIRTGEN LIMITED","United Kingdom","24/02/1995","28923 - Manufacture of equipment for concrete crushing and screening and roadworks","f26e5d93-d188-42cb-8e25-4cfde662ef1a",2017,92470,"AWARDED","Durham County Council","","","Delaware, USA",1,25
"United States Of America/Delaware","03026300",NA,"Deere & Company","United States","522909","WIRTGEN LIMITED","United Kingdom","24/02/1995","28923 - Manufacture of equipment for concrete crushing and screening and roadworks","b7f25f66-2171-41ea-9277-7da9232fab55",2013,196968,"AWARDED","Fife Council","ENVIRONMENT,GENERAL_PUBLIC_SERVICES,EDUCATION,OTHER","REGIONAL_AUTHORITY","Delaware, USA",1,25
"United States Of America/Delaware","03026300",NA,"Deere & Company","United States","522909","WIRTGEN LIMITED","United Kingdom","24/02/1995","28923 - Manufacture of equipment for concrete crushing and screening and roadworks","fdd570ba-9727-4451-8e7e-5c31b2620b5a",2011,261446,"AWARDED","South Gloucestershire Council","GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Delaware, USA",1,25
"United States Of America/Delaware","03026300",NA,"Deere & Company","United States","522909","WIRTGEN LIMITED","United Kingdom","24/02/1995","28923 - Manufacture of equipment for concrete crushing and screening and roadworks","44738c49-123b-4d77-a6b3-427b6c1b07c0",2017,272339,"AWARDED","Lancashire County Council","GENERAL_PUBLIC_SERVICES,RECREATION_CULTURE_AND_RELIGION","REGIONAL_AUTHORITY","Delaware, USA",1,25
"United States Of America/Delaware","03026300",NA,"Deere & Company","United States","522909","WIRTGEN LIMITED","United Kingdom","24/02/1995","28923 - Manufacture of equipment for concrete crushing and screening and roadworks","568b63f7-a267-400c-a4b6-2da9fc2da009",2017,96016,"AWARDED","Sunderland City Council","GENERAL_PUBLIC_SERVICES,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,RECREATION_CULTURE_AND_RELIGION,ENVIRONMENT,ECONOMIC_AND_FINANCIAL_AFFAIRS,HEALTH,EDUCATION,PUBLIC_ORDER_AND_SAFETY,OTHER,PORT","REGIONAL_AUTHORITY","Delaware, USA",1,25
"United States Of America/Delaware","03026300",NA,"Deere & Company","United States","522909","WIRTGEN LIMITED","United Kingdom","24/02/1995","28923 - Manufacture of equipment for concrete crushing and screening and roadworks","4f5d0343-615a-459b-aa79-cd4ff6cf223d",2017,NA,"AWARDED","Tayside Contracts","OTHER","OTHER","Delaware, USA",1,25
"United States Of America/Delaware","03026300",NA,"Deere & Company","United States","522909","WIRTGEN LIMITED","United Kingdom","24/02/1995","28923 - Manufacture of equipment for concrete crushing and screening and roadworks","49599499-6fed-4e8d-9313-f4166976f42f",2016,NA,"AWARDED","Aberdeenshire Council","GENERAL_PUBLIC_SERVICES,ENVIRONMENT,EDUCATION,OTHER,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,RECREATION_CULTURE_AND_RELIGION,ECONOMIC_AND_FINANCIAL_AFFAIRS","REGIONAL_AUTHORITY","Delaware, USA",1,25
"United States Of America/Delaware","03026300",NA,"Deere & Company","United States","522909","WIRTGEN LIMITED","United Kingdom","24/02/1995","28923 - Manufacture of equipment for concrete crushing and screening and roadworks","cc98851b-620a-48b7-9035-2d3bd8265dae",2017,8977,"AWARDED","Lancashire County Council","GENERAL_PUBLIC_SERVICES,RECREATION_CULTURE_AND_RELIGION","REGIONAL_AUTHORITY","Delaware, USA",1,25
"United States Of America/Delaware","03026300",NA,"Deere & Company","United States","522909","WIRTGEN LIMITED","United Kingdom","24/02/1995","28923 - Manufacture of equipment for concrete crushing and screening and roadworks","45bd2cfb-f74f-41e4-8e92-be4f6e5a6548",2013,NA,"AWARDED","Argyll and Bute Council","GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Delaware, USA",1,25
"United States, Delaware","08579232",NA,"H.I.G Growth Partners - Telescope, Llc","United States","5171009","TELESCOPE UK, LTD","United Kingdom","21/06/2013","70229 - Management consultancy activities other than financial management","78f7203e-21ca-4e11-9808-7b4159ea4bda",2017,2293102,"AWARDED","The British Broadcasting Corporation (BBC)","OTHER,GENERAL_PUBLIC_SERVICES","PUBLIC_BODY","Delaware, USA",1,7
"Usa - Delaware","02774580",NA,"Roper Technologies Inc.","United States","928578","SUNQUEST INFORMATION SYSTEMS (INTERNATIONAL) LIMITED","United Kingdom","17/12/1992","64209 - Activities of other holding companies n.e.c.","db9658d6-c00d-4a2a-a6db-b4fa6bfd8bc5",2017,43959,"AWARDED","BIRMINGHAM CHILDRENS HOSPITAL","","","Delaware, USA",1,28
"Usa - Delaware","04341830",NA,"Roper Industries Inc.","United States","928578","CLINISYS GROUP LIMITED","United Kingdom","18/12/2001","62012 - Business and domestic software development","1f0c5b74-a1d6-45ec-8635-82783dd8a7d2",2018,37843,"AWARDED","BIRMINGHAM CHILDRENS HOSPITAL","","","Delaware, USA",1,19
"Usa - Delaware","03477318",NA,"Roper Technologies Inc.","United Kingdom","928578","CLINISYS SOLUTIONS LIMITED","United Kingdom","08/12/1997","62012 - Business and domestic software development","d187f29d-9e10-4453-85d6-8584aad5b5a1",2012,7555723,"AWARDED","Bristol and Weston NHS Purchasing Consortium","HEALTH,EDUCATION","PUBLIC_BODY","Delaware, USA",1,23
"Usa - Delaware","03477318",NA,"Roper Technologies Inc.","United Kingdom","928578","CLINISYS SOLUTIONS LIMITED","United Kingdom","08/12/1997","62012 - Business and domestic software development","95254e92-d1c4-49b2-a76f-8d48f2c549c7",2019,531377,"AWARDED","Nottingham University Hospitals NHS Trust","HEALTH,OTHER","PUBLIC_BODY","Delaware, USA",1,23
"Usa - Delaware","03477318",NA,"Roper Technologies Inc.","United Kingdom","928578","CLINISYS SOLUTIONS LIMITED","United Kingdom","08/12/1997","62012 - Business and domestic software development","9599a836-9064-49ee-8ae1-8636e7e61b42",2016,NA,"AWARDED","Calderdale and Huddersfield NHS Foundation Trust","HEALTH","OTHER","Delaware, USA",1,23
"Usa - Delaware","03477318",NA,"Roper Technologies Inc.","United Kingdom","928578","CLINISYS SOLUTIONS LIMITED","United Kingdom","08/12/1997","62012 - Business and domestic software development","b667021e-5aa2-48f4-a591-3ea1fc1b1588",2015,33000,"AWARDED","Public Health England","","","Delaware, USA",1,23
"Usa - Delaware","03477318",NA,"Roper Technologies Inc.","United Kingdom","928578","CLINISYS SOLUTIONS LIMITED","United Kingdom","08/12/1997","62012 - Business and domestic software development","144115be-9bbc-4afb-ac31-138c84d35194",2018,64546,"AWARDED","WEST SUFFOLK NHS FOUNDATION TRUST","","","Delaware, USA",1,23
"Usa - Delaware","03477318",NA,"Roper Technologies Inc.","United Kingdom","928578","CLINISYS SOLUTIONS LIMITED","United Kingdom","08/12/1997","62012 - Business and domestic software development","d4c082d9-28f5-4a46-95e2-aa1e202e2b47",2010,NA,"AWARDED","West Hertfordshire Hospitals NHS Trust","HEALTH,GENERAL_PUBLIC_SERVICES","OTHER","Delaware, USA",1,23
"Usa - Delaware","03477318",NA,"Roper Technologies Inc.","United Kingdom","928578","CLINISYS SOLUTIONS LIMITED","United Kingdom","08/12/1997","62012 - Business and domestic software development","1899ed4a-41f8-4425-889f-ea2cb0957d31",2015,928051,"AWARDED","Hull and East Yorkshire Hospitals NHS Trust","HEALTH,OTHER","OTHER","Delaware, USA",1,23
"Usa - Delaware","03477318",NA,"Roper Technologies Inc.","United Kingdom","928578","CLINISYS SOLUTIONS LIMITED","United Kingdom","08/12/1997","62012 - Business and domestic software development","36df6509-7a20-40f6-ad14-624e41b34af1",2016,NA,"AWARDED","HealthTrust Europe LLP (HTE) acting as agent for the University Hospitals of Coventry and Warwickshire NHS Trust (‘UHCW’)","OTHER,HEALTH","PUBLIC_BODY","Delaware, USA",1,23
"Usa - Delaware","03477318",NA,"Roper Technologies Inc.","United Kingdom","928578","CLINISYS SOLUTIONS LIMITED","United Kingdom","08/12/1997","62012 - Business and domestic software development","731aba01-a4d8-49c9-a7cf-72cca444acb0",2009,523660.45,"AWARDED","Hull and East Yorkshire Hospitals NHS Trust","HEALTH","OTHER","Delaware, USA",1,23
"Usa - Delaware","04192467",NA,"3d Systems Corporation","United States","95-4431352","3D SYSTEMS EUROPE LIMITED","United Kingdom","02/04/2001","46690 - Wholesale of other machinery and equipment","04a346ad-848d-46b7-9b74-f9424c62566a",2013,232582,"AWARDED","University of Sheffield","EDUCATION,OTHER,GENERAL_PUBLIC_SERVICES","PUBLIC_BODY","Delaware, USA",1,19
"Usa - Delaware","04192467",NA,"3d Systems Corporation","United States","95-4431352","3D SYSTEMS EUROPE LIMITED","United Kingdom","02/04/2001","46690 - Wholesale of other machinery and equipment","4bd0ddc7-3226-4e2c-8304-f06295eafe29",2009,134689.2,"AWARDED","Loughborough University","EDUCATION","PUBLIC_BODY","Delaware, USA",1,19
"Usa - Delaware","04192467",NA,"3d Systems Corporation","United States","95-4431352","3D SYSTEMS EUROPE LIMITED","United Kingdom","02/04/2001","46690 - Wholesale of other machinery and equipment","f371811f-8903-4ba8-996d-5f8a43bc2146",2014,450139,"AWARDED","University of Sheffield","EDUCATION,OTHER,GENERAL_PUBLIC_SERVICES","PUBLIC_BODY","Delaware, USA",1,19
"Usa (Delaware","04949633",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC (UK) LIMITED","United Kingdom","31/10/2003","46690 - Wholesale of other machinery and equipment","a1d8ed48-274b-4bb1-92c5-f606c0335616",2018,30000,"AWARDED","ST HELENS & KNOWSLEY TEACHING HOSPITALS NHS TRUST","","","Delaware, USA",1,17
"Usa (Delaware","04949633",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC (UK) LIMITED","United Kingdom","31/10/2003","46690 - Wholesale of other machinery and equipment","ab3b7d1b-2c3a-4621-88ed-f7fc8f8c5d87",2018,30000,"AWARDED","ST HELENS & KNOWSLEY TEACHING HOSPITALS NHS TRUST","","","Delaware, USA",1,17
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","66906d98-1fc5-4bf2-a7e9-90e8ae91a6d8",2011,NA,"AWARDED","East Of England NHS Collaborative Hub","HEALTH","NATIONAL_AGENCY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","d457cf0c-45ee-478f-bde1-fcd8ee3f5e06",2009,56120.5,"AWARDED","Bradford Teaching Hospitals NHS Foundation Trust","HEALTH","REGIONAL_AUTHORITY","Delaware, USA",1,28
"Usa (Delaware)","02729626",NA,"Boston Scientific Corporation","United States","874815","BOSTON SCIENTIFIC LIMITED","United Kingdom","08/07/1992","46690 - Wholesale of other machinery and equipment","272d1b0d-0628-4d67-8d9b-cfcfacd5737f",2010,NA,"AWARDED","NHS Scotland National Procurement","HEALTH","PUBLIC_BODY","Delaware, USA",1,28
